24001000100,3
24001000200,3
24001000300,3
24001000400,3
24001000500,3
24001000600,3
24001000700,3
24001000800,3
24001001000,3
24001001100,3
24001001200,1
24001001300,3
24001001401,1
24001001402,1
24001001502,1
24001001503,3
24001001600,3
24001001700,3
24001001800,3
24001001900,3
24001002000,3
24001002100,3
24001002200,3
24003701101,2
24003701102,2
24003701200,2
24003701300,2
24003701400,2
24003702100,2
24003702204,2
24003702205,2
24003702206,2
24003702208,2
24003702209,2
24003702300,2
24003702402,2
24003702500,2
24003702601,2
24003702602,2
24003702701,1
24003702702,2
24003706101,1
24003706301,2
24003706302,2
24003706401,2
24003706402,1
24003706500,1
24003706600,2
24003706700,2
24003707001,2
24003707002,2
24003708001,2
24003708004,1
24003730100,2
24003730203,3
24003730204,2
24003730300,1
24003730401,3
24003730402,1
24003730502,2
24003730504,2
24003730505,3
24003730506,3
24003730601,2
24003730603,2
24003730604,2
24003730700,2
24003730800,2
24003730901,2
24003730902,2
24003731002,2
24003731003,2
24003731004,2
24003731102,2
24003731103,2
24003731104,2
24003731105,2
24003731201,2
24003731202,2
24003731203,2
24003731204,2
24003731303,2
24003731306,2
24003731307,2
24003731308,2
24003731309,2
24003731310,2
24003731311,2
24003740102,2
24003740103,2
24003740104,1
24003740105,1
24003740201,1
24003740203,2
24003740303,2
24003740304,2
24003740305,1
24003740400,3
24003740500,2
24003740601,1
24003740602,1
24003740603,2
24003740701,2
24003740702,2
24003740800,2
24003740900,2
24003741000,2
24003750101,3
24003750102,3
24003750201,2
24003750202,1
24003750203,1
24003750300,1
24003750400,2
24003750801,2
24003750803,1
24003750804,2
24003750900,3
24003751000,1
24003751102,1
24003751103,1
24003751200,2
24003751400,2
24003751500,2
24003751600,2
24003751700,2
24003980000,1
24003990000,3
24005400100,2
24005400200,1
24005400400,2
24005400500,2
24005400600,2
24005400701,1
24005400702,1
24005400800,2
24005400900,1
24005401000,2
24005401101,1
24005401102,3
24005401200,1
24005401301,1
24005401302,3
24005401400,2
24005401503,2
24005401504,2
24005401505,1
24005401506,1
24005401507,1
24005402201,2
24005402202,2
24005402302,2
24005402303,2
24005402304,1
24005402305,1
24005402306,3
24005402307,1
24005402403,1
24005402404,3
24005402405,1
24005402406,3
24005402407,1
24005402503,1
24005402504,2
24005402505,1
24005402506,2
24005402509,2
24005402602,2
24005402603,2
24005402604,2
24005403100,2
24005403201,2
24005403202,2
24005403300,1
24005403401,3
24005403402,3
24005403500,2
24005403601,2
24005403602,2
24005403701,2
24005403702,1
24005403801,2
24005403802,2
24005403803,2
24005404101,1
24005404102,1
24005404201,2
24005404202,1
24005404402,2
24005404403,1
24005404404,1
24005404501,1
24005404502,3
24005404600,2
24005404800,2
24005404900,2
24005405000,2
24005406000,2
24005407001,2
24005407002,2
24005408100,2
24005408200,2
24005408302,2
24005408303,2
24005408304,2
24005408400,2
24005408502,2
24005408503,2
24005408505,1
24005408506,1
24005408507,1
24005408601,2
24005408602,2
24005408702,2
24005408703,2
24005408704,2
24005408800,2
24005408900,2
24005410100,2
24005410200,2
24005411101,2
24005411102,2
24005411201,2
24005411202,2
24005411302,2
24005411303,1
24005411306,1
24005411307,1
24005411308,2
24005411309,2
24005411404,2
24005411406,2
24005411407,1
24005411408,2
24005411409,1
24005411410,1
24005420100,1
24005420200,3
24005420301,1
24005420302,1
24005420303,3
24005420401,3
24005420402,1
24005420500,1
24005420600,3
24005420701,3
24005420702,1
24005420800,3
24005420900,3
24005421000,3
24005421101,3
24005421102,1
24005421200,1
24005421300,3
24005430101,3
24005430104,3
24005430200,3
24005430300,3
24005430400,1
24005430600,2
24005430700,1
24005430800,3
24005430900,1
24005440100,1
24005440200,1
24005440300,1
24005440400,1
24005440500,3
24005440600,2
24005440701,3
24005440702,1
24005440800,1
24005440900,1
24005441000,1
24005441101,1
24005441102,1
24005450100,3
24005450200,3
24005450300,2
24005450400,1
24005450501,3
24005450503,1
24005450504,3
24005450800,3
24005450900,2
24005451000,2
24005451100,2
24005451200,1
24005451300,3
24005451401,1
24005451402,1
24005451500,3
24005451600,2
24005451701,2
24005451702,2
24005451801,2
24005451802,1
24005451803,2
24005451900,1
24005452000,3
24005452100,2
24005452300,3
24005452400,1
24005452500,3
24005490100,2
24005490200,1
24005490301,1
24005490302,2
24005490400,2
24005490500,2
24005490601,2
24005490602,2
24005490603,2
24005490605,3
24005490701,2
24005490703,2
24005490800,2
24005490900,3
24005491000,2
24005491100,2
24005491201,1
24005491202,1
24005491300,1
24005491401,3
24005491402,3
24005491500,3
24005491600,3
24005491701,1
24005491900,1
24005492001,1
24005492002,1
24005492101,1
24005492102,2
24005492200,3
24005492300,1
24005492401,2
24005492402,1
24005492500,3
24005492600,2
24005980000,3
24005980100,3
24005980200,3
24009860101,2
24009860102,2
24009860200,2
24009860300,2
24009860401,2
24009860402,2
24009860501,2
24009860502,2
24009860600,2
24009860701,2
24009860702,3
24009860703,2
24009860801,2
24009860802,2
24009860900,2
24009861001,2
24009861003,2
24009861004,1
24009990100,3
24011955000,1
24011955100,1
24011955201,3
24011955202,3
24011955301,1
24011955302,3
24011955400,2
24011955500,1
24011955600,3
24013501001,2
24013501002,1
24013502000,2
24013503000,2
24013504100,2
24013504201,2
24013504202,2
24013505101,2
24013505102,2
24013505203,2
24013505205,2
24013505206,2
24013505207,2
24013505208,1
24013506101,2
24013506102,2
24013506200,2
24013507500,2
24013507601,2
24013507602,3
24013507702,1
24013507703,2
24013507704,2
24013507801,3
24013507802,2
24013508101,2
24013508102,1
24013508200,2
24013509001,2
24013509002,2
24013510000,2
24013511000,2
24013512000,1
24013513001,2
24013513002,2
24013514100,2
24013514201,2
24013514202,2
24015030100,1
24015030200,2
24015030400,3
24015030501,2
24015030503,1
24015030505,1
24015030506,1
24015030601,2
24015030602,2
24015030700,2
24015030903,3
24015030904,2
24015030905,1
24015030906,1
24015031201,2
24015031202,3
24015031301,2
24015031302,3
24015031400,1
24017850101,2
24017850102,1
24017850201,1
24017850202,1
24017850300,2
24017850400,2
24017850500,2
24017850600,2
24017850706,2
24017850708,2
24017850709,2
24017850710,2
24017850711,1
24017850712,2
24017850713,2
24017850801,2
24017850802,1
24017850901,3
24017850902,1
24017850904,2
24017850905,2
24017850906,3
24017851001,2
24017851002,2
24017851100,2
24017851200,2
24017851301,2
24017851302,2
24017851400,2
24017851500,1
24017990000,3
24019970100,3
24019970200,3
24019970300,1
24019970400,3
24019970500,3
24019970600,3
24019970702,2
24019970804,1
24019970900,3
24019990000,3
24021740200,2
24021750100,2
24021750200,1
24021750300,3
24021750503,1
24021750504,1
24021750505,1
24021750506,2
24021750600,2
24021750701,1
24021750702,1
24021750801,3
24021750802,2
24021750803,1
24021751001,1
24021751002,2
24021751003,1
24021751004,2
24021751201,2
24021751202,1
24021751203,3
24021751301,2
24021751302,2
24021751600,2
24021751701,2
24021751702,2
24021751801,2
24021751802,2
24021751901,2
24021751902,2
24021751903,2
24021751904,2
24021752001,2
24021752101,2
24021752102,2
24021752201,2
24021752202,2
24021752204,2
24021752301,1
24021752302,2
24021752303,2
24021752501,2
24021752502,2
24021752601,2
24021752602,2
24021752603,2
24021752801,1
24021752802,2
24021752900,1
24021753001,2
24021753002,2
24021765100,1
24021766800,3
24021767500,2
24021767600,2
24021770700,2
24021772200,3
24021773500,2
24021775302,2
24021775400,3
24021775600,2
24023000100,3
24023000200,3
24023000300,1
24023000400,3
24023000500,2
24023000600,3
24023000700,3
24025301102,2
24025301105,2
24025301106,2
24025301107,1
24025301108,2
24025301201,2
24025301202,2
24025301204,1
24025301205,1
24025301301,1
24025301302,3
24025301401,1
24025301402,2
24025301601,3
24025301602,1
24025301702,1
24025301703,2
24025301704,1
24025302100,2
24025302200,1
24025302400,1
24025302801,1
24025302802,1
24025302901,3
24025302902,3
24025303101,2
24025303102,2
24025303201,2
24025303203,2
24025303204,2
24025303205,2
24025303206,2
24025303300,2
24025303400,2
24025303501,2
24025303502,2
24025303602,2
24025303603,2
24025303605,2
24025303606,2
24025303700,2
24025303801,2
24025303802,1
24025303803,1
24025303900,2
24025304101,2
24025304102,2
24025304201,2
24025304202,2
24025305100,2
24025305200,2
24025305300,1
24025306100,1
24025306200,3
24025306300,2
24025306400,2
24025306500,1
24027601103,2
24027601104,2
24027601105,2
24027601107,1
24027601108,2
24027601201,2
24027601203,2
24027601204,1
24027602100,2
24027602201,2
24027602202,2
24027602302,2
24027602303,2
24027602304,2
24027602305,2
24027602306,2
24027602600,2
24027602700,2
24027602800,2
24027602900,2
24027603001,2
24027603003,2
24027603004,2
24027604001,2
24027604002,2
24027605102,2
24027605103,2
24027605104,2
24027605401,2
24027605402,2
24027605502,2
24027605503,2
24027605504,2
24027605505,2
24027605601,2
24027605602,2
24027606601,2
24027606603,2
24027606604,2
24027606606,1
24027606607,2
24027606701,2
24027606704,2
24027606705,2
24027606706,2
24027606707,1
24027606803,2
24027606804,2
24027606805,2
24027606806,2
24027606901,2
24027606904,2
24027606905,2
24027606906,2
24027606907,1
